SGMA_SITE_ID,EWM_ID,INFO_SITE_ID,EXISTING_SITE_ID,SUSTAINABILITY_INDICATOR,START_DT,MEASUREMENT_TYPE,VALUE_DT,DATA_VALUE
,20572,,,Groundwater Levels,2022-01-28 17:38:47,Measurable Objective,2042-01-28 17:38:47,4789
,40174,,,Groundwater Levels,2022-01-28 17:38:47,Minimum Threshold,,4760
,40174,,,Groundwater Levels,2022-01-28 17:38:47,5 Year Interim Milestone,2027-01-28 17:38:47,4773
,40174,,,Groundwater Levels,2022-01-28 17:38:47,10 Year Interim Milestone,2032-01-28 17:38:47,4786
,40174,,,Groundwater Levels,2022-01-28 17:38:47,15 Year Interim Milestone,2037-01-28 17:38:47,4799
,40174,,,Groundwater Levels,2022-01-28 17:38:47,Measurable Objective,2042-01-28 17:38:47,4812
,20712,,,Groundwater Levels,2022-01-28 17:38:47,Minimum Threshold,,4746
,20712,,,Groundwater Levels,2022-01-28 17:38:47,5 Year Interim Milestone,2027-01-28 17:38:47,4760
,20712,,,Groundwater Levels,2022-01-28 17:38:47,10 Year Interim Milestone,2032-01-28 17:38:47,4774
,20712,,,Groundwater Levels,2022-01-28 17:38:47,15 Year Interim Milestone,2037-01-28 17:38:47,4788
,20712,,,Groundwater Levels,2022-01-28 17:38:47,Measurable Objective,2042-01-28 17:38:47,4801
,20697,,,Groundwater Levels,2022-01-28 17:38:47,Minimum Threshold,,4766
,20697,,,Groundwater Levels,2022-01-28 17:38:47,5 Year Interim Milestone,2027-01-28 17:38:47,4777
,20697,,,Groundwater Levels,2022-01-28 17:38:47,10 Year Interim Milestone,2032-01-28 17:38:47,4788
,20697,,,Groundwater Levels,2022-01-28 17:38:47,15 Year Interim Milestone,2037-01-28 17:38:47,4799
,20697,,,Groundwater Levels,2022-01-28 17:38:47,Measurable Objective,2042-01-28 17:38:47,4809
,20710,,,Groundwater Levels,2022-01-28 17:38:47,Minimum Threshold,,4840
,20710,,,Groundwater Levels,2022-01-28 17:38:47,5 Year Interim Milestone,2027-01-28 17:38:47,4849
,20710,,,Groundwater Levels,2022-01-28 17:38:47,10 Year Interim Milestone,2032-01-28 17:38:47,4857
,20710,,,Groundwater Levels,2022-01-28 17:38:47,15 Year Interim Milestone,2037-01-28 17:38:47,4865
,20710,,,Groundwater Levels,2022-01-28 17:38:47,Measurable Objective,2042-01-28 17:38:47,4873
,20067,,,Groundwater Levels,2022-01-28 17:38:47,Minimum Threshold,,4865
,20067,,,Groundwater Levels,2022-01-28 17:38:47,5 Year Interim Milestone,2027-01-28 17:38:47,4872
,20067,,,Groundwater Levels,2022-01-28 17:38:47,10 Year Interim Milestone,2032-01-28 17:38:47,4879
,20067,,,Groundwater Levels,2022-01-28 17:38:47,15 Year Interim Milestone,2037-01-28 17:38:47,4886
,20067,,,Groundwater Levels,2022-01-28 17:38:47,Measurable Objective,2042-01-28 17:38:47,4893
,20074,,,Groundwater Levels,2022-01-28 17:38:47,Minimum Threshold,,4871
,20074,,,Groundwater Levels,2022-01-28 17:38:47,5 Year Interim Milestone,2027-01-28 17:38:47,4879
,20074,,,Groundwater Levels,2022-01-28 17:38:47,10 Year Interim Milestone,2032-01-28 17:38:47,4887
,20074,,,Groundwater Levels,2022-01-28 17:38:47,15 Year Interim Milestone,2037-01-28 17:38:47,4895
,20074,,,Groundwater Levels,2022-01-28 17:38:47,Measurable Objective,2042-01-28 17:38:47,4902
,20072,,,Groundwater Levels,2022-01-28 17:38:47,Minimum Threshold,,4899
,20072,,,Groundwater Levels,2022-01-28 17:38:47,5 Year Interim Milestone,2027-01-28 17:38:47,4904
,20072,,,Groundwater Levels,2022-01-28 17:38:47,10 Year Interim Milestone,2032-01-28 17:38:47,4908
,20072,,,Groundwater Levels,2022-01-28 17:38:47,15 Year Interim Milestone,2037-01-28 17:38:47,4912
,20072,,,Groundwater Levels,2022-01-28 17:38:47,Measurable Objective,2042-01-28 17:38:47,4916
,36136,,,Groundwater Levels,2022-01-28 17:38:47,Minimum Threshold,,4801
,36136,,,Groundwater Levels,2022-01-28 17:38:47,5 Year Interim Milestone,2027-01-28 17:38:47,4812
,36136,,,Groundwater Levels,2022-01-28 17:38:47,10 Year Interim Milestone,2032-01-28 17:38:47,4822
,36136,,,Groundwater Levels,2022-01-28 17:38:47,15 Year Interim Milestone,2037-01-28 17:38:47,4832
,36136,,,Groundwater Levels,2022-01-28 17:38:47,Measurable Objective,2042-01-28 17:38:47,4842
,25807,,,Groundwater Levels,2022-01-28 17:38:47,Minimum Threshold,,4950
,25807,,,Groundwater Levels,2022-01-28 17:38:47,5 Year Interim Milestone,2027-01-28 17:38:47,4951
,25807,,,Groundwater Levels,2022-01-28 17:38:47,10 Year Interim Milestone,2032-01-28 17:38:47,4952
,25807,,,Groundwater Levels,2022-01-28 17:38:47,15 Year Interim Milestone,2037-01-28 17:38:47,4953
,25807,,,Groundwater Levels,2022-01-28 17:38:47,Measurable Objective,2042-01-28 17:38:47,4954
,38377,,,Groundwater Levels,2022-01-28 17:38:47,Minimum Threshold,,4943
,38377,,,Groundwater Levels,2022-01-28 17:38:47,5 Year Interim Milestone,2027-01-28 17:38:47,4944
,38377,,,Groundwater Levels,2022-01-28 17:38:47,10 Year Interim Milestone,2032-01-28 17:38:47,4945
,38377,,,Groundwater Levels,2022-01-28 17:38:47,15 Year Interim Milestone,2037-01-28 17:38:47,4946
,38377,,,Groundwater Levels,2022-01-28 17:38:47,Measurable Objective,2042-01-28 17:38:47,4946
,38384,,,Groundwater Levels,2022-01-28 17:38:47,Minimum Threshold,,4892
,38384,,,Groundwater Levels,2022-01-28 17:38:47,5 Year Interim Milestone,2027-01-28 17:38:47,4897
,38384,,,Groundwater Levels,2022-01-28 17:38:47,10 Year Interim Milestone,2032-01-28 17:38:47,4902
,38384,,,Groundwater Levels,2022-01-28 17:38:47,15 Year Interim Milestone,2037-01-28 17:38:47,4907
,38384,,,Groundwater Levels,2022-01-28 17:38:47,Measurable Objective,2042-01-28 17:38:47,4912
,25535,,,Groundwater Levels,2022-01-28 17:38:47,Minimum Threshold,,4871
,25535,,,Groundwater Levels,2022-01-28 17:38:47,5 Year Interim Milestone,2027-01-28 17:38:47,4882
,25535,,,Groundwater Levels,2022-01-28 17:38:47,10 Year Interim Milestone,2032-01-28 17:38:47,4892
,25535,,,Groundwater Levels,2022-01-28 17:38:47,15 Year Interim Milestone,2037-01-28 17:38:47,4902
,25535,,,Groundwater Levels,2022-01-28 17:38:47,Measurable Objective,2042-01-28 17:38:47,4912
,25448,,,Groundwater Levels,2022-01-28 17:38:47,Minimum Threshold,,4875
,25448,,,Groundwater Levels,2022-01-28 17:38:47,5 Year Interim Milestone,2027-01-28 17:38:47,4877
,25448,,,Groundwater Levels,2022-01-28 17:38:47,10 Year Interim Milestone,2032-01-28 17:38:47,4879
,25448,,,Groundwater Levels,2022-01-28 17:38:47,15 Year Interim Milestone,2037-01-28 17:38:47,4881
,25448,,,Groundwater Levels,2022-01-28 17:38:47,Measurable Objective,2042-01-28 17:38:47,4883
,25441,,,Groundwater Levels,2022-01-28 17:38:47,Minimum Threshold,,4889
,25441,,,Groundwater Levels,2022-01-28 17:38:47,5 Year Interim Milestone,2027-01-28 17:38:47,4891
,25441,,,Groundwater Levels,2022-01-28 17:38:47,10 Year Interim Milestone,2032-01-28 17:38:47,4893
,25441,,,Groundwater Levels,2022-01-28 17:38:47,15 Year Interim Milestone,2037-01-28 17:38:47,4895
,25441,,,Groundwater Levels,2022-01-28 17:38:47,Measurable Objective,2042-01-28 17:38:47,4897
,38381,,,Groundwater Levels,2022-01-28 17:38:47,Minimum Threshold,,4998
,38381,,,Groundwater Levels,2022-01-28 17:38:47,5 Year Interim Milestone,2027-01-28 17:38:47,5001
,38381,,,Groundwater Levels,2022-01-28 17:38:47,10 Year Interim Milestone,2032-01-28 17:38:47,5003
,38381,,,Groundwater Levels,2022-01-28 17:38:47,15 Year Interim Milestone,2037-01-28 17:38:47,5005
,38381,,,Groundwater Levels,2022-01-28 17:38:47,Measurable Objective,2042-01-28 17:38:47,5007
,40175,,,Groundwater Levels,2022-01-28 17:38:47,Minimum Threshold,,4996
,40175,,,Groundwater Levels,2022-01-28 17:38:47,5 Year Interim Milestone,2027-01-28 17:38:47,4998
,40175,,,Groundwater Levels,2022-01-28 17:38:47,10 Year Interim Milestone,2032-01-28 17:38:47,4999
,40175,,,Groundwater Levels,2022-01-28 17:38:47,15 Year Interim Milestone,2037-01-28 17:38:47,5000
,40175,,,Groundwater Levels,2022-01-28 17:38:47,Measurable Objective,2042-01-28 17:38:47,5001
,25534,,,Groundwater Levels,2022-01-28 17:38:47,Minimum Threshold,,4836
,25534,,,Groundwater Levels,2022-01-28 17:38:47,5 Year Interim Milestone,2027-01-28 17:38:47,4841
,25534,,,Groundwater Levels,2022-01-28 17:38:47,10 Year Interim Milestone,2032-01-28 17:38:47,4846
,25534,,,Groundwater Levels,2022-01-28 17:38:47,15 Year Interim Milestone,2037-01-28 17:38:47,4851
,25534,,,Groundwater Levels,2022-01-28 17:38:47,Measurable Objective,2042-01-28 17:38:47,4856
,38383,,,Groundwater Levels,2022-01-28 17:38:47,Minimum Threshold,,4835
,38383,,,Groundwater Levels,2022-01-28 17:38:47,5 Year Interim Milestone,2027-01-28 17:38:47,4843
,38383,,,Groundwater Levels,2022-01-28 17:38:47,10 Year Interim Milestone,2032-01-28 17:38:47,4850
,38383,,,Groundwater Levels,2022-01-28 17:38:47,15 Year Interim Milestone,2037-01-28 17:38:47,4858
,38383,,,Groundwater Levels,2022-01-28 17:38:47,Measurable Objective,2042-01-28 17:38:47,4865
,28237,,,Groundwater Levels,2022-01-29 14:25:39,Minimum Threshold,,75
,28237,,,Groundwater Levels,2022-01-29 14:25:39,5 Year Interim Milestone,2027-01-29 14:25:39,137
,28237,,,Groundwater Levels,2022-01-29 14:25:39,10 Year Interim Milestone,2032-01-29 14:25:39,137
,28237,,,Groundwater Levels,2022-01-29 14:25:39,15 Year Interim Milestone,2037-01-29 14:25:39,137
,28237,,,Groundwater Levels,2022-01-29 14:25:39,Measurable Objective,2042-01-29 14:25:39,137
,48830,,,Groundwater Levels,2022-01-29 14:25:39,Minimum Threshold,,61
,48830,,,Groundwater Levels,2022-01-29 14:25:39,5 Year Interim Milestone,2027-01-29 14:25:39,82
,48830,,,Groundwater Levels,2022-01-29 14:25:39,10 Year Interim Milestone,2032-01-29 14:25:39,82
,48830,,,Groundwater Levels,2022-01-29 14:25:39,15 Year Interim Milestone,2037-01-29 14:25:39,82
,48830,,,Groundwater Levels,2022-01-29 14:25:39,Measurable Objective,2042-01-29 14:25:39,82
,48759,,,Groundwater Levels,2022-01-29 14:25:39,Minimum Threshold,,46
,48759,,,Groundwater Levels,2022-01-29 14:25:39,5 Year Interim Milestone,2027-01-29 14:25:39,55
,48759,,,Groundwater Levels,2022-01-29 14:25:39,10 Year Interim Milestone,2032-01-29 14:25:39,55
,48759,,,Groundwater Levels,2022-01-29 14:25:39,15 Year Interim Milestone,2037-01-29 14:25:39,55
,48759,,,Groundwater Levels,2022-01-29 14:25:39,Measurable Objective,2042-01-29 14:25:39,55
,9443,,,Groundwater Levels,2022-01-29 14:25:39,Minimum Threshold,,12
,9443,,,Groundwater Levels,2022-01-29 14:25:39,5 Year Interim Milestone,2027-01-29 14:25:39,45
,9443,,,Groundwater Levels,2022-01-29 14:25:39,10 Year Interim Milestone,2032-01-29 14:25:39,45
,9443,,,Groundwater Levels,2022-01-29 14:25:39,15 Year Interim Milestone,2037-01-29 14:25:39,45
,9443,,,Groundwater Levels,2022-01-29 14:25:39,Measurable Objective,2042-01-29 14:25:39,45
,48755,,,Groundwater Levels,2022-01-29 14:25:39,Minimum Threshold,,76
,48755,,,Groundwater Levels,2022-01-29 14:25:39,5 Year Interim Milestone,2027-01-29 14:25:39,109
,48755,,,Groundwater Levels,2022-01-29 14:25:39,10 Year Interim Milestone,2032-01-29 14:25:39,109
,48755,,,Groundwater Levels,2022-01-29 14:25:39,15 Year Interim Milestone,2037-01-29 14:25:39,109
,48755,,,Groundwater Levels,2022-01-29 14:25:39,Measurable Objective,2042-01-29 14:25:39,109
,48840,,,Groundwater Levels,2022-01-29 14:25:39,Minimum Threshold,,17
,48840,,,Groundwater Levels,2022-01-29 14:25:39,5 Year Interim Milestone,2027-01-29 14:25:39,32
,48840,,,Groundwater Levels,2022-01-29 14:25:39,10 Year Interim Milestone,2032-01-29 14:25:39,32
,48840,,,Groundwater Levels,2022-01-29 14:25:39,15 Year Interim Milestone,2037-01-29 14:25:39,32
,48840,,,Groundwater Levels,2022-01-29 14:25:39,Measurable Objective,2042-01-29 14:25:39,32
,48762,,,Groundwater Levels,2022-01-29 14:25:39,Minimum Threshold,,21
,48762,,,Groundwater Levels,2022-01-29 14:25:39,5 Year Interim Milestone,2027-01-29 14:25:39,54
,48762,,,Groundwater Levels,2022-01-29 14:25:39,10 Year Interim Milestone,2032-01-29 14:25:39,54
,48762,,,Groundwater Levels,2022-01-29 14:25:39,15 Year Interim Milestone,2037-01-29 14:25:39,54
,48762,,,Groundwater Levels,2022-01-29 14:25:39,Measurable Objective,2042-01-29 14:25:39,54
,48741,,,Groundwater Levels,2022-01-29 14:25:39,Minimum Threshold,,-83
,48741,,,Groundwater Levels,2022-01-29 14:25:39,5 Year Interim Milestone,2027-01-29 14:25:39,37
,48741,,,Groundwater Levels,2022-01-29 14:25:39,10 Year Interim Milestone,2032-01-29 14:25:39,37
,48741,,,Groundwater Levels,2022-01-29 14:25:39,15 Year Interim Milestone,2037-01-29 14:25:39,37
,48741,,,Groundwater Levels,2022-01-29 14:25:39,Measurable Objective,2042-01-29 14:25:39,37
,48740,,,Groundwater Levels,2022-01-29 14:25:39,Minimum Threshold,,-97
,48740,,,Groundwater Levels,2022-01-29 14:25:39,5 Year Interim Milestone,2027-01-29 14:25:39,71
,48740,,,Groundwater Levels,2022-01-29 14:25:39,10 Year Interim Milestone,2032-01-29 14:25:39,71
,48740,,,Groundwater Levels,2022-01-29 14:25:39,15 Year Interim Milestone,2037-01-29 14:25:39,71
,48740,,,Groundwater Levels,2022-01-29 14:25:39,Measurable Objective,2042-01-29 14:25:39,71
,7748,,,Groundwater Levels,2022-01-28 20:40:33,Minimum Threshold,,7.6
,7748,,,Groundwater Levels,2022-01-28 20:40:33,5 Year Interim Milestone,2027-01-28 20:40:33,52.2
,7748,,,Groundwater Levels,2022-01-28 20:40:33,10 Year Interim Milestone,2032-01-28 20:40:33,52.2
,7748,,,Groundwater Levels,2022-01-28 20:40:33,15 Year Interim Milestone,2037-01-28 20:40:33,52.2
,7748,,,Groundwater Levels,2022-01-28 20:40:33,Measurable Objective,2042-01-28 20:40:33,52.2
,7751,,,Groundwater Levels,2022-01-28 20:40:33,Minimum Threshold,,68.3
,7751,,,Groundwater Levels,2022-01-28 20:40:33,5 Year Interim Milestone,2027-01-28 20:40:33,104.6
,7751,,,Groundwater Levels,2022-01-28 20:40:33,10 Year Interim Milestone,2032-01-28 20:40:33,104.6
,7751,,,Groundwater Levels,2022-01-28 20:40:33,15 Year Interim Milestone,2037-01-28 20:40:33,104.6
,7751,,,Groundwater Levels,2022-01-28 20:40:33,Measurable Objective,2042-01-28 20:40:33,104.6
,31070,,,Groundwater Levels,2022-01-28 20:40:33,Minimum Threshold,,152.2
,31070,,,Groundwater Levels,2022-01-28 20:40:33,5 Year Interim Milestone,2027-01-28 20:40:33,185.1
,31070,,,Groundwater Levels,2022-01-28 20:40:33,10 Year Interim Milestone,2032-01-28 20:40:33,185.1
,31070,,,Groundwater Levels,2022-01-28 20:40:33,15 Year Interim Milestone,2037-01-28 20:40:33,185.1
,31070,,,Groundwater Levels,2022-01-28 20:40:33,Measurable Objective,2042-01-28 20:40:33,185.1
,29675,,,Groundwater Levels,2022-01-28 20:40:33,Minimum Threshold,,144.7
,29675,,,Groundwater Levels,2022-01-28 20:40:33,5 Year Interim Milestone,2027-01-28 20:40:33,163.4
,29675,,,Groundwater Levels,2022-01-28 20:40:33,10 Year Interim Milestone,2032-01-28 20:40:33,163.4
,29675,,,Groundwater Levels,2022-01-28 20:40:33,15 Year Interim Milestone,2037-01-28 20:40:33,163.4
,29675,,,Groundwater Levels,2022-01-28 20:40:33,Measurable Objective,2042-01-28 20:40:33,163.4
,27234,,,Groundwater Levels,2022-01-28 20:40:33,Minimum Threshold,,-45.4
,27234,,,Groundwater Levels,2022-01-28 20:40:33,5 Year Interim Milestone,2027-01-28 20:40:33,24.7
,27234,,,Groundwater Levels,2022-01-28 20:40:33,10 Year Interim Milestone,2032-01-28 20:40:33,24.7
,27234,,,Groundwater Levels,2022-01-28 20:40:33,15 Year Interim Milestone,2037-01-28 20:40:33,24.7
,27234,,,Groundwater Levels,2022-01-28 20:40:33,Measurable Objective,2042-01-28 20:40:33,24.7
,8360,,,Groundwater Levels,2022-01-28 20:40:33,Minimum Threshold,,-7
,8360,,,Groundwater Levels,2022-01-28 20:40:33,5 Year Interim Milestone,2027-01-28 20:40:33,29.1
,8360,,,Groundwater Levels,2022-01-28 20:40:33,10 Year Interim Milestone,2032-01-28 20:40:33,29.1
,8360,,,Groundwater Levels,2022-01-28 20:40:33,15 Year Interim Milestone,2037-01-28 20:40:33,29.1
,8360,,,Groundwater Levels,2022-01-28 20:40:33,Measurable Objective,2042-01-28 20:40:33,29.1
,38369,,,Groundwater Levels,2022-01-28 20:40:33,Minimum Threshold,,-14.1
,38369,,,Groundwater Levels,2022-01-28 20:40:33,5 Year Interim Milestone,2027-01-28 20:40:33,6.7
,38369,,,Groundwater Levels,2022-01-28 20:40:33,10 Year Interim Milestone,2032-01-28 20:40:33,6.7
,38369,,,Groundwater Levels,2022-01-28 20:40:33,15 Year Interim Milestone,2037-01-28 20:40:33,6.7
,38369,,,Groundwater Levels,2022-01-28 20:40:33,Measurable Objective,2042-01-28 20:40:33,6.7
,30790,,,Groundwater Levels,2022-01-28 20:40:33,Minimum Threshold,,-43
,30790,,,Groundwater Levels,2022-01-28 20:40:33,5 Year Interim Milestone,2027-01-28 20:40:33,26.8
,30790,,,Groundwater Levels,2022-01-28 20:40:33,10 Year Interim Milestone,2032-01-28 20:40:33,26.8
,30790,,,Groundwater Levels,2022-01-28 20:40:33,15 Year Interim Milestone,2037-01-28 20:40:33,26.8
,30790,,,Groundwater Levels,2022-01-28 20:40:33,Measurable Objective,2042-01-28 20:40:33,26.8
,57738,,,Groundwater Levels,2022-02-01 00:00:00,Minimum Threshold,,21.3
,57738,,,Groundwater Levels,2022-02-01 00:00:00,5 Year Interim Milestone,2027-02-01 00:00:00,
,57738,,,Groundwater Levels,2022-02-01 00:00:00,10 Year Interim Milestone,2032-02-01 00:00:00,
,57738,,,Groundwater Levels,2022-02-01 00:00:00,15 Year Interim Milestone,2037-02-01 00:00:00,
,57738,,,Groundwater Levels,2022-02-01 00:00:00,Measurable Objective,2042-02-01 00:00:00,14.1
,57739,,,Groundwater Levels,2022-02-01 00:00:00,Minimum Threshold,,14.4
,57739,,,Groundwater Levels,2022-02-01 00:00:00,5 Year Interim Milestone,2027-02-01 00:00:00,
,57739,,,Groundwater Levels,2022-02-01 00:00:00,10 Year Interim Milestone,2032-02-01 00:00:00,
,57739,,,Groundwater Levels,2022-02-01 00:00:00,15 Year Interim Milestone,2037-02-01 00:00:00,
,57739,,,Groundwater Levels,2022-02-01 00:00:00,Measurable Objective,2042-02-01 00:00:00,9.7
,57740,,,Groundwater Levels,2022-02-01 00:00:00,Minimum Threshold,,17.8
,57740,,,Groundwater Levels,2022-02-01 00:00:00,5 Year Interim Milestone,2027-02-01 00:00:00,
,57740,,,Groundwater Levels,2022-02-01 00:00:00,10 Year Interim Milestone,2032-02-01 00:00:00,
,57740,,,Groundwater Levels,2022-02-01 00:00:00,15 Year Interim Milestone,2037-02-01 00:00:00,
,57740,,,Groundwater Levels,2022-02-01 00:00:00,Measurable Objective,2042-02-01 00:00:00,13.8
,57742,,,Groundwater Levels,2022-02-01 00:00:00,Minimum Threshold,,25.9
,57742,,,Groundwater Levels,2022-02-01 00:00:00,5 Year Interim Milestone,2027-02-01 00:00:00,
,57742,,,Groundwater Levels,2022-02-01 00:00:00,10 Year Interim Milestone,2032-02-01 00:00:00,
,57742,,,Groundwater Levels,2022-02-01 00:00:00,15 Year Interim Milestone,2037-02-01 00:00:00,
,57742,,,Groundwater Levels,2022-02-01 00:00:00,Measurable Objective,2042-02-01 00:00:00,18.2
,57741,,,Groundwater Levels,2022-02-01 00:00:00,Minimum Threshold,,18.5
,57741,,,Groundwater Levels,2022-02-01 00:00:00,5 Year Interim Milestone,2027-02-01 00:00:00,
,57741,,,Groundwater Levels,2022-02-01 00:00:00,10 Year Interim Milestone,2032-02-01 00:00:00,
,57741,,,Groundwater Levels,2022-02-01 00:00:00,15 Year Interim Milestone,2037-02-01 00:00:00,
,57741,,,Groundwater Levels,2022-02-01 00:00:00,Measurable Objective,2042-02-01 00:00:00,16.3
,57743,,,Groundwater Levels,2022-02-01 00:00:00,Minimum Threshold,,14.5
,57743,,,Groundwater Levels,2022-02-01 00:00:00,5 Year Interim Milestone,2027-02-01 00:00:00,
,57743,,,Groundwater Levels,2022-02-01 00:00:00,10 Year Interim Milestone,2032-02-01 00:00:00,
,57743,,,Groundwater Levels,2022-02-01 00:00:00,15 Year Interim Milestone,2037-02-01 00:00:00,
,57743,,,Groundwater Levels,2022-02-01 00:00:00,Measurable Objective,2042-02-01 00:00:00,8.5
,57745,,,Groundwater Levels,2022-02-01 00:00:00,Minimum Threshold,,29.7
,57745,,,Groundwater Levels,2022-02-01 00:00:00,5 Year Interim Milestone,2027-02-01 00:00:00,
,57745,,,Groundwater Levels,2022-02-01 00:00:00,10 Year Interim Milestone,2032-02-01 00:00:00,
,57745,,,Groundwater Levels,2022-02-01 00:00:00,15 Year Interim Milestone,2037-02-01 00:00:00,
,57745,,,Groundwater Levels,2022-02-01 00:00:00,Measurable Objective,2042-02-01 00:00:00,20.1
,57744,,,Groundwater Levels,2022-02-01 00:00:00,Minimum Threshold,,38.5
,57744,,,Groundwater Levels,2022-02-01 00:00:00,5 Year Interim Milestone,2027-02-01 00:00:00,
,57744,,,Groundwater Levels,2022-02-01 00:00:00,10 Year Interim Milestone,2032-02-01 00:00:00,
,57744,,,Groundwater Levels,2022-02-01 00:00:00,15 Year Interim Milestone,2037-02-01 00:00:00,
,57744,,,Groundwater Levels,2022-02-01 00:00:00,Measurable Objective,2042-02-01 00:00:00,34.5
,57746,,,Groundwater Levels,2022-02-01 00:00:00,Minimum Threshold,,24.4
,57746,,,Groundwater Levels,2022-02-01 00:00:00,5 Year Interim Milestone,2027-02-01 00:00:00,
,57746,,,Groundwater Levels,2022-02-01 00:00:00,10 Year Interim Milestone,2032-02-01 00:00:00,
,57746,,,Groundwater Levels,2022-02-01 00:00:00,15 Year Interim Milestone,2037-02-01 00:00:00,
,57746,,,Groundwater Levels,2022-02-01 00:00:00,Measurable Objective,2042-02-01 00:00:00,17.8
